###Index	Enc	Ang

343	13252	0.882272481918
343	13262	0.882272481918
344	13283	0.882272481918
344	13294	0.882272481918
345	13304	0.882272481918
345	13327	0.882272481918
345	13327	0.882272481918
345	13338	0.882272481918
345	13364	0.882272481918
347	13412	0.882272481918
347	13427	0.882272481918
347	13454	0.882272481918
348	13515	0.882272481918
350	13545	0.882272481918
350	13561	0.882272481918
350	13591	0.882272481918
351	13654	0.882272481918
351	13670	0.882272481918
351	13684	0.882272481918
352	13715	0.882272481918
352	13728	0.882272481918
352	13744	0.882272481918
352	13774	0.882272481918
353	13789	0.882272481918
354	13816	0.882272481918
354	13850	0.882272481918
354	13864	0.882272481918
355	13893	0.882272481918
356	13923	0.882272481918
356	13938	0.882272481918
356	13954	0.882272481918
356	13969	0.882272481918
357	13984	0.882272481918
357	13999	0.882272481918
358	14033	0.882272481918
358	14048	0.882272481918
358	14065	0.882272481918
358	14082	0.882272481918
359	14098	0.882272481918
359	14115	0.882272481918
359	14149	0.882272481918
359	14166	0.882272481918
360	14203	0.882272481918
360	14203	0.882272481918
360	14221	0.882272481918
360	14256	0.882272481918
361	14291	0.882272481918
362	14309	0.882272481918
363	14365	0.882272481918
364	14398	0.882272481918
364	14416	0.882272481918
365	14451	0.882272481918
366	14504	0.882272481918
366	14524	0.882272481918
367	14560	0.882272481918
367	14579	0.882272481918
368	14612	0.882272481918
368	14631	0.882272481918
369	14648	0.882272481918
370	14683	0.882272481918
370	14699	0.882272481918
370	14699	0.882272481918
370	14716	0.882272481918
371	14733	0.882272481918
371	14765	0.882272481918
371	14780	0.882272481918
371	14796	0.882272481918
371	14810	0.882272481918
372	14822	0.882272481918
372	14836	0.882272481918
372	14852	0.882272481918
372	14878	0.882272481918
372	14890	0.882272481918
373	14902	0.882272481918
373	14917	0.882272481918
373	14927	0.882272481918
373	14939	0.882272481918
373	14951	0.882272481918
374	14973	0.882272481918
374	14995	0.882272481918
374	15017	0.882272481918
374	15028	0.882272481918
374	15039	0.882272481918
374	15050	0.882272481918
374	15050	0.882272481918
374	15060	0.882272481918
374	15071	0.882272481918
374	15081	0.882272481918
375	15091	0.882272481918
375	15102	0.882272481918
375	15102	0.882272481918
375	15113	0.882272481918
375	15123	0.882272481918
375	15144	0.882272481918
375	15153	0.882272481918
376	15163	0.882272481918
376	15174	0.882272481918
376	15186	0.882272481918
376	15195	0.882272481918
376	15215	0.882272481918
376	15215	0.882272481918
376	15225	0.882272481918
376	15235	0.882272481918
377	15245	0.882272481918
377	15245	0.882272481918
377	15254	0.882272481918
377	15264	0.882272481918
377	15275	0.882272481918
377	15275	0.882272481918
377	15285	0.882272481918
377	15295	0.882272481918
377	15305	0.882272481918
377	15305	0.882272481918
378	15315	0.882272481918
378	15324	0.882272481918
378	15334	0.882272481918
378	15347	0.882272481918
379	15370	0.882272481918
379	15381	0.882272481918
379	15403	0.882272481918
380	15416	0.882272481918
380	15427	0.882272481918
380	15452	0.882272481918
380	15463	0.882272481918
381	15489	0.882272481918
381	15516	0.882272481918
381	15528	0.882272481918
382	15568	0.882272481918
383	15629	0.882272481918
383	15661	0.882272481918
383	15677	0.882272481918
384	15695	0.882272481918
384	15726	0.882272481918
385	15744	0.882272481918
385	15777	0.882272481918
385	15809	0.882272481918
389	16063	0.882272481918
389	16082	0.882272481918
389	16099	0.882272481918
390	16116	0.882272481918
390	16131	0.882272481918
390	16150	0.882272481918
390	16168	0.882272481918
390	16185	0.882272481918
391	16201	0.882272481918
391	16218	0.882272481918
391	16238	0.882272481918
391	16255	0.882272481918
391	16271	0.882272481918
392	16287	0.882272481918
392	16304	0.882272481918
392	16323	0.882272481918
392	16338	0.882272481918
392	16338	0.882272481918
393	16355	0.882272481918
393	16371	0.882272481918
393	16385	0.882272481918
393	16400	0.882272481918
393	16416	0.882272481918
393	16432	0.882272481918
393	16449	0.882272481918
393	16477	0.882272481918
394	16523	0.882272481918
394	16538	0.882272481918
394	16550	0.882272481918
394	16565	0.882272481918
395	16579	0.882272481918
395	16596	0.882272481918
395	16611	0.882272481918
395	16625	0.882272481918
395	16639	0.882272481918
396	16665	0.882272481918
396	16681	0.882272481918
397	16709	0.882272481918
397	16746	0.882272481918
398	16801	0.882272481918
399	16852	0.882272481918
399	16863	0.882272481918
399	16887	0.882272481918
399	16936	0.882272481918
401	16996	0.882272481918
401	17019	0.882272481918
401	17052	0.882272481918
401	17128	0.882272481918
401	17143	0.882272481918
401	17171	0.882272481918
401	17171	0.882272481918
401	17187	0.882272481918
401	17201	0.882272481918
401	17215	0.882272481918
401	17231	0.882272481918
401	17244	0.882272481918
401	17259	0.882272481918
401	17274	0.882272481918
401	17289	0.882272481918
401	17304	0.882272481918
401	17318	0.882272481918
401	17354	0.882272481918
401	17384	0.882272481918
401	17400	0.882272481918
401	17415	0.882272481918
401	17447	0.882272481918
401	17462	0.882272481918
401	17494	0.882272481918
402	17509	0.882272481918
402	17526	0.882272481918
402	17541	0.882272481918
403	17572	0.882272481918
403	17588	0.882272481918
403	17604	0.882272481918
403	17634	0.882272481918
403	17634	0.882272481918
403	17652	0.882272481918
404	17667	0.882272481918
404	17682	0.882272481918
405	17714	0.882272481918
405	17732	0.882272481918
406	17762	0.882272481918
406	17792	0.882272481918
406	17822	0.882272481918
407	17855	0.882272481918
407	17870	0.882272481918
407	17886	0.882272481918
408	17900	0.882272481918
408	17953	0.882272481918
410	18022	0.882272481918
410	18055	0.882272481918
410	18055	0.882272481918
411	18093	0.882272481918
411	18115	0.882272481918
411	18130	0.882272481918
411	18152	0.882272481918
412	18170	0.882272481918
412	18187	0.882272481918
412	18223	0.882272481918
412	18244	0.882272481918
413	18260	0.882272481918
413	18277	0.882272481918
413	18295	0.882272481918
413	18313	0.882272481918
414	18349	0.882272481918
414	18365	0.882272481918
415	18417	0.882272481918
419	18627	0.882272481918
419	18654	0.882272481918
419	18665	0.882272481918
420	18691	0.882272481918
420	18704	0.882272481918
420	18714	0.882272481918
421	18726	0.882272481918
421	18738	0.882272481918
421	18751	0.882272481918
421	18762	0.882272481918
421	18784	0.882272481918
421	18795	0.882272481918
422	18817	0.882272481918
422	18827	0.882272481918
422	18837	0.882272481918
422	18847	0.882272481918
423	18857	0.882272481918
423	18869	0.882272481918
423	18879	0.882272481918
423	18889	0.882272481918
424	18909	0.882272481918
424	18928	0.882272481918
424	18947	0.882272481918
424	18956	0.882272481918
424	18966	0.882272481918
424	18984	0.882272481918
424	18993	0.882272481918
424	19003	0.882272481918
424	19011	0.882272481918
425	19029	0.882272481918
425	19037	0.882272481918
425	19046	0.882272481918
425	19065	0.882272481918
425	19073	0.882272481918
425	19073	0.882272481918
425	19083	0.882272481918
425	19091	0.882272481918
426	19107	0.882272481918
426	19116	0.882272481918
426	19125	0.882272481918
426	19134	0.882272481918
427	19153	0.882272481918
427	19162	0.882272481918
427	19172	0.882272481918
427	19181	0.882272481918
427	19192	0.882272481918
428	19220	0.882272481918
428	19230	0.882272481918
429	19241	0.882272481918
429	19262	0.882272481918
429	19273	0.882272481918
429	19285	0.882272481918
429	19296	0.882272481918
429	19330	0.882272481918
430	19355	0.882272481918
430	19369	0.882272481918
431	19382	0.882272481918
431	19412	0.882272481918
432	19476	0.882272481918
436	19636	0.882272481918
437	19656	0.882272481918
437	19695	0.882272481918
438	19730	0.882272481918
439	19786	0.882272481918
439	19804	0.882272481918
439	19839	0.882272481918
440	19876	0.882272481918
441	19950	0.882272481918
441	19986	0.882272481918
442	20006	0.882272481918
442	20042	0.882272481918
442	20061	0.882272481918
442	20096	0.882272481918
442	20115	0.882272481918
443	20166	0.882272481918
444	20235	0.882272481918
445	20301	0.882272481918
445	20336	0.882272481918
445	20351	0.882272481918
445	20370	0.882272481918
445	20401	0.882272481918
445	20415	0.882272481918
445	20446	0.882272481918
445	20479	0.882272481918
445	20506	0.882272481918
445	20520	0.882272481918
445	20550	0.882272481918
445	20577	0.882272481918
445	20604	0.882272481918
445	20618	0.882272481918
445	20633	0.882272481918
445	20660	0.882272481918
445	20689	0.882272481918
445	20702	0.882272481918
445	20717	0.882272481918
445	20730	0.882272481918
445	20744	0.882272481918
445	20757	0.882272481918
445	20770	0.882272481918
445	20770	0.882272481918
445	20783	0.882272481918
445	20797	0.882272481918
445	20811	0.882272481918
446	20823	0.882272481918
446	20835	0.882272481918
446	20847	0.882272481918
446	20862	0.882272481918
446	20885	0.882272481918
446	20898	0.882272481918
447	20925	0.882272481918
447	20935	0.882272481918
447	20948	0.882272481918
447	20948	0.882272481918
447	20962	0.882272481918
447	20974	0.882272481918
448	20986	0.882272481918
448	21000	0.882272481918
448	21013	0.882272481918
448	21028	0.882272481918
448	21041	0.882272481918
448	21041	0.882272481918
448	21058	0.882272481918
449	21084	0.882272481918
449	21099	0.882272481918
449	21113	0.882272481918
449	21113	0.882272481918
449	21145	0.882272481918
450	21175	0.882272481918
450	21189	0.882272481918
450	21207	0.882272481918
450	21238	0.882272481918
450	21253	0.882272481918
450	21268	0.882272481918
450	21314	0.882272481918
451	21377	0.882272481918
452	21407	0.882272481918
453	21437	0.882272481918
456	21673	0.882272481918
456	21688	0.882272481918
456	21719	0.882272481918
457	21735	0.882272481918
457	21766	0.882272481918
457	21783	0.882272481918
457	21799	0.882272481918
457	21831	0.882272481918
458	21848	0.882272481918
458	21881	0.882272481918
458	21898	0.882272481918
458	21913	0.882272481918
458	21955	0.882272481918
459	21987	0.882272481918
459	22024	0.882272481918
459	22057	0.882272481918
460	22095	0.882272481918
461	22137	0.882272481918
461	22173	0.882272481918
461	22191	0.882272481918
461	22209	0.882272481918
462	22244	0.882272481918
462	22262	0.882272481918
463	22298	0.882272481918
463	22318	0.882272481918
463	22334	0.882272481918
463	22352	0.882272481918
464	22369	0.882272481918
464	22385	0.882272481918
465	22402	0.882272481918
465	22418	0.882272481918
465	22464	0.882272481918
465	22479	0.882272481918
465	22495	0.882272481918
466	22522	0.882272481918
466	22539	0.882272481918
466	22554	0.882272481918
467	22581	0.882272481918
467	22595	0.882272481918
467	22610	0.882272481918
468	22624	0.882272481918
468	22636	0.882272481918
468	22674	0.882272481918
468	22686	0.882272481918
468	22698	0.882272481918
469	22722	0.882272481918
469	22734	0.882272481918
469	22745	0.882272481918
469	22757	0.882272481918
469	22757	0.882272481918
469	22769	0.882272481918
469	22781	0.882272481918
469	22795	0.882272481918
470	22806	0.882272481918
470	22818	0.882272481918
471	22842	0.882272481918
471	22856	0.882272481918
471	22866	0.882272481918
471	22877	0.882272481918
471	22888	0.882272481918
471	22888	0.882272481918
471	22900	0.882272481918
471	22912	0.882272481918
471	22922	0.882272481918
471	22933	0.882272481918
471	22933	0.882272481918
471	22945	0.882272481918
471	22956	0.882272481918
472	22968	0.882272481918
472	22991	0.882272481918
473	23012	0.882272481918
473	23031	0.882272481918
473	23041	0.882272481918
473	23052	0.882272481918
473	23062	0.882272481918
473	23085	0.882272481918
475	23245	0.882272481918
475	23258	0.882272481918
475	23270	0.882272481918
475	23296	0.882272481918
475	23480	0.882272481918
475	23495	0.882272481918
475	23523	0.882272481918
475	23554	0.882272481918
475	23599	0.882272481918
475	23612	0.882272481918
475	23641	0.882272481918
475	23641	0.882272481918
475	23674	0.882272481918
475	23688	0.882272481918
475	23734	0.882272481918
476	23763	0.882272481918
476	23778	0.882272481918
477	23793	0.882272481918
477	23806	0.882272481918
478	23837	0.882272481918
478	23854	0.882272481918
479	23883	0.882272481918
479	23898	0.882272481918
479	23915	0.882272481918
480	24001	0.882272481918
482	24064	0.882272481918
483	24085	0.882272481918
483	24122	0.882272481918
484	24141	0.882272481918
484	24159	0.882272481918
485	24210	0.882272481918
486	24249	0.882272481918
487	24267	0.882272481918
487	24305	0.882272481918
487	24360	0.882272481918
488	24381	0.882272481918
489	24381	0.882272481918
489	24418	0.882272481918
490	24437	0.882272481918
490	24437	0.882272481918
491	24479	0.882272481918
491	24497	0.882272481918
491	24515	0.882272481918
491	24533	0.882272481918
492	24569	0.882272481918
492	24587	0.882272481918
493	24603	0.882272481918
493	24622	0.882272481918
493	24643	0.882272481918
494	24658	0.882272481918
494	24675	0.882272481918
494	24692	0.882272481918
494	24708	0.882272481918
495	24737	0.882272481918
495	24755	0.882272481918
496	24785	0.882272481918
496	24798	0.882272481918
496	24826	0.882272481918
496	24843	0.882272481918
497	24869	0.882272481918
497	24893	0.882272481918
498	24906	0.882272481918
498	24932	0.882272481918
499	24955	0.882272481918
499	24979	0.882272481918
499	25002	0.882272481918
499	25014	0.882272481918
500	25047	0.882272481918
500	25060	0.882272481918
500	25071	0.882272481918
500	25115	0.882272481918
500	25136	0.882272481918
501	25159	0.882272481918
501	25181	0.882272481918
501	25192	0.882272481918
501	25213	0.882272481918
501	25235	0.882272481918
502	25245	0.882272481918
502	25254	0.882272481918
502	25265	0.882272481918
503	25287	0.882272481918
503	25308	0.882272481918
503	25352	0.882272481918
503	25363	0.882272481918
504	25384	0.882272481918
504	25408	0.882272481918
504	25429	0.882272481918
504	25441	0.882272481918
506	25621	0.882272481918
507	25683	0.882272481918
507	25698	0.882272481918
508	25747	0.882272481918
508	25763	0.882272481918
508	25776	0.882272481918
508	25792	0.882272481918
509	25858	0.882272481918
510	25874	0.882272481918
510	25910	0.882272481918
510	25946	0.882272481918
511	25963	0.882272481918
511	25998	0.882272481918
511	26014	0.882272481918
512	26046	0.882272481918
512	26063	0.882272481918
512	26094	0.882272481918
512	26110	0.882272481918
513	26143	0.882272481918
513	26159	0.882272481918
513	26177	0.882272481918
514	26209	0.882272481918
514	26240	0.882272481918
514	26255	0.882272481918
514	26286	0.882272481918
514	26318	0.882272481918
514	26333	0.882272481918
515	26347	0.882272481918
515	26395	0.882272481918
515	26411	0.882272481918
516	26427	0.882272481918
516	26445	0.882272481918
517	26475	0.882272481918
517	26490	0.882272481918
517	26505	0.882272481918
517	26518	0.882272481918
517	26534	0.882272481918
518	26548	0.882272481918
518	26564	0.882272481918
518	26579	0.882272481918
518	26607	0.882272481918
518	26623	0.882272481918
519	26638	0.882272481918
519	26667	0.882272481918
519	26682	0.882272481918
519	26698	0.882272481918
520	26724	0.882272481918
520	26739	0.882272481918
520	26770	0.882272481918
520	26784	0.882272481918
520	26798	0.882272481918
520	26812	0.882272481918
521	26825	0.882272481918
521	26825	0.882272481918
521	26841	0.882272481918
521	26855	0.882272481918
521	26869	0.882272481918
521	26869	0.882272481918
521	26884	0.882272481918
521	26897	0.882272481918
521	26913	0.882272481918
521	26927	0.882272481918
521	26941	0.882272481918
521	26941	0.882272481918
521	26968	0.882272481918
521	26982	0.882272481918
522	27038	0.882272481918
522	27053	0.882272481918
523	27083	0.882272481918
523	27097	0.882272481918
523	27114	0.882272481918
523	27131	0.882272481918
523	27146	0.882272481918
523	27194	0.882272481918
524	27226	0.882272481918
524	27243	0.882272481918
524	27276	0.882272481918
525	27310	0.882272481918
525	27327	0.882272481918
525	27346	0.882272481918
526	27399	0.882272481918
526	27438	0.882272481918
