###Index	Enc	Ang

677	19680	-31.5634288788
678	19694	-31.3389453888
678	19709	-31.3389453888
679	19723	-31.3389453888
681	19752	-31.1196804047
681	19766	-31.1196804047
681	19793	-31.1196804047
681	19807	-31.1196804047
682	19833	-30.9004192352
682	19846	-30.9004192352
682	19859	-30.9004192352
683	19872	-30.6811561584
683	19898	-30.6811561584
685	19912	-30.6811561584
685	19926	-30.6811561584
685	19939	-30.6811561584
686	19954	-30.4566726685
686	20005	-30.4566726685
687	20020	-30.0181465149
687	20020	-30.0181465149
687	20035	-30.0181465149
687	20049	-30.0181465149
688	20064	-30.0181465149
688	20079	-30.0181465149
688	20093	-30.0181465149
689	20105	-29.7936630249
689	20105	-29.7936630249
689	20105	-29.7936630249
690	20123	-29.3551368713
690	20137	-29.3551368713
690	20152	-29.3551368713
690	20168	-29.3551368713
690	20168	-29.3551368713
690	20183	-29.3551368713
691	20215	-29.3551368713
691	20215	-29.3551368713
691	20231	-29.3551368713
692	20262	-29.1358737946
692	20262	-29.1358737946
693	20276	-29.1358737946
693	20311	-29.1358737946
693	20327	-29.1358737946
694	20344	-28.9113903046
694	20344	-28.9113903046
695	20376	-28.9113903046
695	20395	-28.9113903046
696	20410	-28.6921272278
696	20410	-28.6921272278
696	20427	-28.6921272278
697	20445	-28.6921272278
697	20461	-28.6921272278
697	20482	-28.6921272278
697	20482	-28.6921272278
697	20516	-28.6921272278
698	20532	-28.6921272278
698	20551	-28.6921272278
699	20566	-28.6921272278
700	20582	-28.6921272278
700	20616	-28.6921272278
700	20633	-28.6921272278
700	20633	-28.6921272278
700	20651	-28.6921272278
700	20667	-28.6921272278
701	20681	-28.6921272278
701	20715	-28.6921272278
702	20731	-28.6921272278
702	20731	-28.6921272278
702	20748	-28.6921272278
702	20763	-28.6921272278
703	20794	-28.6921272278
703	20810	-28.6921272278
704	20872	-28.6921272278
704	20888	-28.6921272278
704	20888	-28.6921272278
704	20904	-28.6921272278
704	20920	-28.6921272278
705	20936	-28.9113903046
705	20948	-28.9113903046
706	20979	-29.1358737946
706	20992	-29.1358737946
706	21008	-29.1358737946
707	21022	-29.1358737946
707	21037	-29.1358737946
707	21049	-29.1358737946
707	21064	-29.1358737946
708	21078	-29.5744018555
708	21094	-29.5744018555
708	21121	-29.5744018555
709	21136	-29.7936630249
709	21150	-29.7936630249
711	21175	-29.7936630249
711	21188	-29.7936630249
712	21202	-29.7936630249
712	21202	-29.7936630249
712	21215	-29.7936630249
713	21226	-30.2374076843
713	21239	-30.2374076843
713	21254	-30.2374076843
713	21254	-30.2374076843
713	21268	-30.2374076843
713	21280	-30.2374076843
713	21280	-30.2374076843
713	21295	-30.2374076843
713	21307	-30.2374076843
714	21307	-30.4566726685
714	21320	-30.4566726685
714	21331	-30.4566726685
714	21342	-30.4566726685
715	21342	-30.6811561584
715	21367	-30.6811561584
715	21367	-30.6811561584
716	21377	-30.9004192352
716	21389	-30.9004192352
716	21400	-30.9004192352
717	21434	-30.9004192352
717	21445	-30.9004192352
717	21445	-30.9004192352
717	21456	-30.9004192352
717	21466	-30.9004192352
717	21477	-30.9004192352
718	21501	-31.1196804047
718	21512	-31.1196804047
719	21546	-31.3389453888
720	21558	-31.3389453888
720	21570	-31.3389453888
720	21581	-31.3389453888
720	21595	-31.3389453888
721	21607	-31.5634288788
721	21618	-31.5634288788
722	21630	-31.5634288788
722	21642	-31.5634288788
722	21655	-31.5634288788
722	21668	-31.5634288788
723	21679	-31.7826900482
723	21694	-31.7826900482
723	21694	-31.7826900482
724	21723	-31.7826900482
724	21723	-31.7826900482
725	21751	-31.7826900482
725	21764	-31.7826900482
726	21791	-32.0019569397
726	21791	-32.0019569397
727	21807	-32.0019569397
727	21823	-32.0019569397
728	21855	-32.0019569397
728	21869	-32.0019569397
728	21884	-32.0019569397
728	21900	-32.0019569397
729	21914	-32.0019569397
729	21944	-32.0019569397
730	21959	-32.0019569397
731	21974	-32.0019569397
731	21993	-32.0019569397
731	22011	-32.0019569397
732	22026	-32.0019569397
733	22058	-32.226436615
733	22074	-32.226436615
734	22102	-32.226436615
734	22117	-32.226436615
735	22133	-32.226436615
736	22148	-32.226436615
736	22164	-32.226436615
738	22193	-32.226436615
738	22208	-32.226436615
739	22223	-32.226436615
739	22238	-32.226436615
740	22267	-32.226436615
740	22279	-32.226436615
741	22309	-32.226436615
742	22324	-32.226436615
743	22338	-32.226436615
743	22352	-32.226436615
743	22369	-32.226436615
743	22382	-32.226436615
744	22397	-32.226436615
744	22397	-32.226436615
744	22413	-32.226436615
744	22429	-32.226436615
745	22447	-32.226436615
745	22461	-32.226436615
745	22477	-32.226436615
745	22506	-32.226436615
745	22522	-32.226436615
745	22539	-32.226436615
745	22539	-32.226436615
745	22556	-32.226436615
745	22572	-32.226436615
745	22586	-32.226436615
745	22586	-32.226436615
745	22606	-32.226436615
746	22623	-32.226436615
746	22659	-32.226436615
747	22676	-32.226436615
747	22676	-32.226436615
748	22694	-32.226436615
749	22711	-32.226436615
749	22727	-32.226436615
750	22746	-32.226436615
750	22763	-32.226436615
750	22781	-32.226436615
752	22799	-32.226436615
752	22816	-32.226436615
752	22830	-32.226436615
753	22830	-32.226436615
753	22852	-32.226436615
753	22870	-32.226436615
754	22887	-32.4457015991
756	22904	-32.4457015991
756	22922	-32.4457015991
756	22940	-32.4457015991
757	22975	-32.4457015991
758	22991	-32.6649627686
758	23009	-32.6649627686
759	23025	-32.6649627686
759	23044	-32.6649627686
761	23062	-32.6649627686
761	23078	-32.6649627686
763	23095	-32.6649627686
763	23112	-32.6649627686
763	23142	-32.6649627686
763	23155	-32.6649627686
765	23170	-32.6649627686
766	23197	-32.6649627686
766	23210	-32.6649627686
767	23224	-32.6649627686
767	23224	-32.6649627686
767	23238	-32.6649627686
767	23251	-32.6649627686
768	23278	-32.8842277527
769	23302	-32.8842277527
769	23314	-32.8842277527
772	23349	-32.8842277527
772	23360	-32.8842277527
772	23381	-32.8842277527
772	23392	-32.8842277527
773	23411	-33.1087112427
773	23422	-33.1087112427
774	23434	-33.1087112427
776	23467	-33.1087112427
777	23477	-33.3279724121
777	23489	-33.3279724121
777	23500	-33.3279724121
778	23522	-33.3279724121
779	23542	-33.3279724121
780	23554	-33.3279724121
780	23563	-33.3279724121
781	23573	-33.3279724121
781	23583	-33.3279724121
781	23593	-33.3279724121
783	23603	-33.3279724121
783	23624	-33.3279724121
783	23644	-33.3279724121
784	23655	-33.5472335815
784	23666	-33.5472335815
784	23675	-33.5472335815
785	23696	-33.5472335815
787	23707	-33.5472335815
787	23719	-33.5472335815
787	23719	-33.5472335815
787	23729	-33.5472335815
787	23740	-33.5472335815
787	23762	-33.5472335815
787	23773	-33.5472335815
788	23786	-33.7717208862
788	23798	-33.7717208862
788	23810	-33.7717208862
788	23822	-33.7717208862
789	23833	-33.7717208862
790	23848	-33.9909820557
790	23860	-33.9909820557
792	23886	-33.9909820557
792	23899	-33.9909820557
793	23914	-33.9909820557
794	23928	-33.9909820557
794	23941	-33.9909820557
794	23954	-33.9909820557
794	23982	-33.9909820557
794	23982	-33.9909820557
794	23998	-33.9909820557
796	24014	-33.9909820557
796	24032	-33.9909820557
797	24046	-33.9909820557
798	24078	-33.9909820557
798	24094	-33.9909820557
800	24127	-33.9909820557
801	24144	-33.9909820557
801	24162	-33.9909820557
801	24177	-33.9909820557
801	24177	-33.9909820557
802	24212	-33.9909820557
803	24229	-33.9909820557
803	24246	-33.9909820557
804	24246	-33.9909820557
805	24283	-33.9909820557
805	24299	-33.9909820557
807	24334	-33.9909820557
807	24354	-33.9909820557
808	24374	-33.9909820557
809	24390	-33.9909820557
809	24407	-33.9909820557
809	24425	-33.9909820557
809	24443	-33.9909820557
809	24459	-33.9909820557
809	24493	-33.9909820557
809	24493	-33.9909820557
810	24527	-33.9909820557
810	24527	-33.9909820557
811	24546	-33.9909820557
811	24563	-33.9909820557
811	24581	-33.9909820557
813	24597	-33.9909820557
813	24614	-33.9909820557
813	24630	-33.9909820557
814	24646	-33.9909820557
814	24660	-33.9909820557
814	24678	-33.9909820557
814	24678	-33.9909820557
814	24694	-33.9909820557
815	24710	-33.9909820557
815	24725	-33.9909820557
815	24740	-33.9909820557
815	24757	-33.9909820557
816	24771	-33.9909820557
816	24799	-33.9909820557
816	24812	-33.9909820557
816	24827	-33.9909820557
817	24840	-33.9909820557
817	24840	-33.9909820557
818	24856	-33.9909820557
818	24869	-33.9909820557
819	24896	-33.9909820557
819	24909	-33.9909820557
819	24923	-33.9909820557
819	24936	-33.9909820557
820	24949	-33.9909820557
820	24962	-33.9909820557
820	24962	-33.9909820557
821	24974	-33.9909820557
821	24988	-33.9909820557
821	25000	-33.9909820557
821	25000	-33.9909820557
821	25011	-33.9909820557
821	25036	-33.9909820557
821	25049	-33.9909820557
821	25060	-33.9909820557
822	25073	-33.9909820557
822	25094	-33.9909820557
824	25103	-33.9909820557
824	25114	-33.9909820557
825	25135	-33.9909820557
825	25145	-33.9909820557
825	25157	-33.9909820557
825	25167	-33.9909820557
826	25179	-33.9909820557
826	25199	-33.9909820557
827	25234	-33.9909820557
827	25244	-33.9909820557
827	25267	-33.9909820557
827	25278	-33.9909820557
827	25291	-33.9909820557
827	25302	-33.9909820557
828	25337	-33.9909820557
829	25350	-33.9909820557
829	25361	-33.9909820557
829	25373	-33.9909820557
829	25400	-33.9909820557
830	25426	-33.9909820557
830	25437	-33.9909820557
831	25481	-33.9909820557
831	25481	-33.9909820557
832	25494	-33.9909820557
832	25507	-33.9909820557
833	25522	-33.9909820557
839	25740	-34.2102470398
839	25740	-34.2102470398
839	25770	-34.2102470398
841	25817	-34.4295082092
841	25830	-34.4295082092
842	25845	-34.4295082092
842	25863	-34.4295082092
842	25878	-34.4295082092
842	25878	-34.4295082092
844	25907	-34.8732566833
844	25907	-34.8732566833
844	25933	-34.8732566833
844	25948	-34.8732566833
844	25948	-34.8732566833
845	25963	-34.8732566833
845	25977	-34.8732566833
847	26022	-34.8732566833
847	26037	-34.8732566833
848	26053	-34.8732566833
848	26067	-34.8732566833
849	26082	-35.0925178528
849	26098	-35.0925178528
849	26112	-35.0925178528
850	26144	-35.3170013428
850	26159	-35.3170013428
850	26159	-35.3170013428
852	26193	-35.3170013428
852	26210	-35.3170013428
853	26226	-35.5362663269
853	26226	-35.5362663269
854	26245	-35.5362663269
854	26262	-35.5362663269
855	26279	-35.5362663269
855	26295	-35.5362663269
855	26312	-35.5362663269
856	26328	-35.7555274963
856	26328	-35.7555274963
856	26346	-35.7555274963
857	26364	-35.7555274963
859	26383	-35.9747886658
859	26401	-35.9747886658
860	26422	-35.9747886658
860	26440	-35.9747886658
861	26476	-36.1992759705
861	26494	-36.1992759705
861	26509	-36.1992759705
861	26509	-36.1992759705
862	26545	-36.1992759705
862	26565	-36.1992759705
864	26582	-36.4185371399
864	26600	-36.4185371399
865	26619	-36.4185371399
865	26635	-36.4185371399
866	26671	-36.6377983093
866	26706	-36.6377983093
867	26742	-36.6377983093
867	26758	-36.6377983093
868	26787	-36.8570632935
869	26805	-36.8570632935
870	26835	-36.8570632935
870	26849	-36.8570632935
870	26864	-36.8570632935
870	26880	-36.8570632935
870	26894	-36.8570632935
871	26907	-36.8570632935
871	26920	-36.8570632935
871	26933	-36.8570632935
872	26944	-37.0815467834
872	26944	-37.0815467834
872	26959	-37.0815467834
873	26985	-37.0815467834
873	26998	-37.0815467834
873	26998	-37.0815467834
874	27023	-37.0815467834
874	27034	-37.0815467834
874	27034	-37.0815467834
875	27057	-37.0815467834
875	27057	-37.0815467834
875	27080	-37.0815467834
875	27103	-37.0815467834
875	27114	-37.0815467834
876	27137	-37.0815467834
876	27148	-37.0815467834
876	27160	-37.0815467834
876	27171	-37.0815467834
876	27182	-37.0815467834
876	27205	-37.0815467834
876	27205	-37.0815467834
877	27237	-37.3008079529
877	27249	-37.3008079529
877	27259	-37.3008079529
877	27271	-37.3008079529
877	27271	-37.3008079529
877	27281	-37.3008079529
877	27292	-37.3008079529
877	27303	-37.3008079529
878	27312	-37.3008079529
878	27322	-37.3008079529
878	27342	-37.3008079529
878	27352	-37.3008079529
878	27372	-37.3008079529
880	27381	-37.3008079529
880	27403	-37.3008079529
881	27415	-37.3008079529
881	27427	-37.3008079529
881	27436	-37.3008079529
882	27458	-37.3008079529
882	27469	-37.3008079529
882	27480	-37.3008079529
882	27491	-37.3008079529
882	27491	-37.3008079529
882	27502	-37.3008079529
884	27526	-37.3008079529
884	27539	-37.3008079529
884	27539	-37.3008079529
884	27551	-37.3008079529
884	27577	-37.3008079529
885	27590	-37.520072937
885	27590	-37.520072937
885	27603	-37.520072937
887	27627	-37.520072937
887	27643	-37.520072937
888	27656	-37.520072937
888	27670	-37.520072937
889	27699	-37.520072937
889	27699	-37.520072937
890	27728	-37.520072937
891	27742	-37.520072937
891	27758	-37.520072937
893	27788	-37.520072937
893	27806	-37.520072937
894	27822	-37.520072937
894	27838	-37.520072937
895	27854	-37.520072937
895	27854	-37.520072937
895	27890	-37.520072937
896	27907	-37.520072937
896	27907	-37.520072937
898	27941	-37.520072937
900	28012	-37.520072937
900	28012	-37.520072937
901	28049	-37.520072937
901	28064	-37.520072937
903	28082	-37.520072937
903	28098	-37.520072937
903	28115	-37.520072937
904	28133	-37.520072937
906	28181	-37.744556427
908	28215	-37.9638214111
908	28231	-37.9638214111
910	28248	-37.9638214111
911	28248	-37.9638214111
911	28264	-37.9638214111
911	28264	-37.9638214111
912	28281	-38.1830825806
912	28296	-38.1830825806
913	28296	-38.1830825806
913	28311	-38.1830825806
913	28311	-38.1830825806
914	28345	-38.1830825806
917	28358	-38.1830825806
918	28374	-38.40234375
918	28388	-38.40234375
918	28404	-38.40234375
919	28404	-38.40234375
920	28435	-38.40234375
922	28450	-38.6268310547
923	28464	-38.6268310547
924	28479	-38.6268310547
926	28495	-38.6268310547
926	28495	-38.6268310547
926	28510	-38.6268310547
927	28524	-38.8460922241
928	28538	-38.8460922241
929	28551	-38.8460922241
930	28563	-38.8460922241
931	28579	-38.8460922241
932	28592	-39.0653533936
933	28620	-39.0653533936
933	28620	-39.0653533936
933	28636	-39.0653533936
938	28662	-39.2898368835
939	28688	-39.2898368835
940	28688	-39.2898368835
942	28716	-39.5091018677
943	28728	-39.5091018677
943	28740	-39.5091018677
946	28753	-39.5091018677
947	28765	-39.5091018677
947	28779	-39.5091018677
1057	29282	-39.9476280212
1058	29282	-39.9476280212
1059	29314	-39.9476280212
1062	29341	-39.9476280212
1063	29356	-39.9476280212
1064	29373	-39.9476280212
1066	29387	-39.9476280212
1067	29403	-39.9476280212
1069	29419	-39.9476280212
1069	29431	-39.9476280212
1069	29450	-39.9476280212
1069	29450	-39.9476280212
1069	29466	-39.9476280212
1069	29481	-39.9476280212
1071	29512	-39.7283630371
1072	29528	-39.7283630371
1075	29542	-39.7283630371
1075	29555	-39.7283630371
1077	29590	-39.7283630371
1080	29606	-39.7283630371
1081	29622	-39.7283630371
1083	29653	-39.7283630371
1084	29667	-39.7283630371
1087	29695	-39.7283630371
1087	29695	-39.7283630371
1089	29709	-39.7283630371
1090	29739	-39.7283630371
1091	29739	-39.7283630371
1093	29768	-39.7283630371
1095	29782	-39.7283630371
1096	29782	-39.7283630371
1098	29799	-39.7283630371
1099	29830	-39.7283630371
1100	29830	-39.7283630371
1104	29929	-39.7283630371
1106	29960	-39.7283630371
1109	29992	-39.5091018677
1110	30025	-39.5091018677
1110	30041	-39.5091018677
1112	30059	-39.5091018677
1113	30077	-39.5091018677
1114	30111	-39.5091018677
1116	30144	-39.5091018677
1117	30162	-39.5091018677
1117	30180	-39.5091018677
1117	30196	-39.5091018677
1117	30216	-39.5091018677
1117	30216	-39.5091018677
1117	30234	-39.5091018677
1118	30251	-39.5091018677
1118	30269	-39.5091018677
1120	30305	-39.2898368835
1121	30357	-39.2898368835
1123	30374	-39.2898368835
1124	30410	-39.2898368835
1125	30444	-39.2898368835
1127	30480	-39.2898368835
1127	30495	-39.2898368835
1127	30511	-39.2898368835
1129	30539	-39.2898368835
1130	30557	-39.2898368835
1131	30571	-39.2898368835
1131	30584	-39.2898368835
1131	30584	-39.2898368835
1131	30599	-39.2898368835
1133	30611	-39.2898368835
1133	30624	-39.2898368835
1133	30624	-39.2898368835
1133	30637	-39.2898368835
1133	30650	-39.2898368835
1133	30650	-39.2898368835
1133	30662	-39.2898368835
1135	30674	-39.2898368835
1135	30674	-39.2898368835
1135	30686	-39.2898368835
1136	30698	-39.2898368835
1136	30710	-39.2898368835
1137	30721	-39.2898368835
1137	30721	-39.2898368835
1138	30742	-39.2898368835
1138	30742	-39.2898368835
1138	30755	-39.2898368835
1138	30767	-39.2898368835
1138	30777	-39.2898368835
1138	30787	-39.2898368835
1139	30798	-39.2898368835
1139	30809	-39.2898368835
1139	30820	-39.2898368835
1139	30830	-39.2898368835
1139	30830	-39.2898368835
1139	30841	-39.2898368835
1139	30852	-39.2898368835
1139	30863	-39.2898368835
1139	30863	-39.2898368835
1139	30874	-39.2898368835
1139	30874	-39.2898368835
1140	30886	-39.2898368835
1140	30897	-39.2898368835
1142	30920	-39.2898368835
1142	30931	-39.2898368835
1142	30941	-39.2898368835
1143	30951	-39.2898368835
1143	30961	-39.2898368835
1145	30971	-39.2898368835
1145	30971	-39.2898368835
1145	30982	-39.2898368835
1146	30992	-39.2898368835
1146	31001	-39.2898368835
1146	31011	-39.2898368835
1147	31020	-39.2898368835
1147	31029	-39.2898368835
1148	31038	-39.5091018677
1148	31047	-39.5091018677
1148	31056	-39.5091018677
1149	31075	-39.5091018677
1149	31085	-39.5091018677
1149	31094	-39.5091018677
1150	31104	-39.5091018677
1150	31113	-39.5091018677
1152	31123	-39.5091018677
1152	31132	-39.5091018677
1152	31144	-39.5091018677
1153	31155	-39.5091018677
1153	31165	-39.5091018677
1153	31165	-39.5091018677
1154	31186	-39.7283630371
1154	31186	-39.7283630371
1155	31197	-39.7283630371
1155	31206	-39.7283630371
1155	31218	-39.7283630371
1156	31229	-39.7283630371
1156	31240	-39.7283630371
1156	31254	-39.7283630371
1157	31266	-39.9476280212
1157	31266	-39.9476280212
1158	31288	-39.9476280212
1158	31303	-39.9476280212
1159	31315	-39.9476280212
1159	31315	-39.9476280212
1159	31330	-39.9476280212
1159	31344	-39.9476280212
1159	31344	-39.9476280212
1160	31371	-39.9476280212
1160	31384	-39.9476280212
1161	31399	-39.9476280212
1161	31413	-39.9476280212
1163	31429	-39.9476280212
1163	31445	-39.9476280212
1164	31461	-39.9476280212
1164	31475	-39.9476280212
1165	31490	-40.1721115112
1166	31507	-40.1721115112
1166	31522	-40.1721115112
1167	31538	-40.1721115112
1167	31554	-40.1721115112
1168	31569	-40.1721115112
1168	31569	-40.1721115112
1169	31586	-40.1721115112
1170	31604	-40.1721115112
1170	31621	-40.1721115112
1171	31640	-40.1721115112
1171	31657	-40.1721115112
1172	31674	-40.1721115112
1172	31691	-40.1721115112
1175	31707	-40.1721115112
1175	31724	-40.1721115112
1175	31740	-40.1721115112
1176	31757	-40.1721115112
1176	31774	-40.1721115112
1176	31774	-40.1721115112
1177	31807	-40.1721115112
1177	31824	-40.1721115112
1178	31841	-40.3913726807
1179	31857	-40.3913726807
1179	31874	-40.3913726807
1181	31889	-40.3913726807
1182	31909	-40.3913726807
1182	31927	-40.3913726807
1182	31942	-40.3913726807
1182	31958	-40.3913726807
1184	31975	-40.6106376648
1184	31989	-40.6106376648
1186	32021	-40.6106376648
1186	32037	-40.6106376648
1187	32052	-40.6106376648
1187	32070	-40.6106376648
1189	32101	-40.8351211548
1189	32115	-40.8351211548
1189	32132	-40.8351211548
1189	32149	-40.8351211548
1191	32164	-40.8351211548
1191	32179	-40.8351211548
1193	32208	-40.8351211548
1193	32238	-40.8351211548
1193	32238	-40.8351211548
1194	32265	-41.0543823242
1194	32265	-41.0543823242
1195	32279	-41.0543823242
1195	32291	-41.0543823242
1196	32305	-41.0543823242
1196	32321	-41.0543823242
1196	32321	-41.0543823242
1198	32348	-41.2736473083
1198	32361	-41.2736473083
1199	32374	-41.2736473083
1201	32414	-41.2736473083
1201	32430	-41.2736473083
1202	32457	-41.2736473083
1203	32482	-41.4929122925
1203	32495	-41.4929122925
1204	32507	-41.4929122925
1204	32521	-41.4929122925
1205	32532	-41.4929122925
1205	32544	-41.4929122925
1206	32557	-41.7173919678
1206	32568	-41.7173919678
1206	32568	-41.7173919678
1206	32592	-41.7173919678
1207	32603	-41.7173919678
1207	32603	-41.7173919678
1207	32613	-41.7173919678
1209	32634	-41.9366569519
1209	32634	-41.9366569519
1210	32658	-41.9366569519
1210	32670	-41.9366569519
1210	32670	-41.9366569519
1210	32679	-41.9366569519
1210	32690	-41.9366569519
1211	32702	-42.155921936
1211	32715	-42.155921936
1211	32726	-42.155921936
1211	32726	-42.155921936
1211	32737	-42.155921936
1211	32747	-42.155921936
1211	32760	-42.155921936
1212	32772	-42.155921936
1212	32772	-42.155921936
1213	32786	-42.155921936
1213	32798	-42.155921936
1213	32811	-42.155921936
1214	32837	-42.155921936
1215	32850	-42.3804016113
1215	32864	-42.3804016113
1216	32864	-42.3804016113
1216	32880	-42.3804016113
1216	32896	-42.3804016113
1218	32940	-42.5996665955
1218	32957	-42.5996665955
1219	32986	-42.5996665955
1219	32986	-42.5996665955
1219	33001	-42.5996665955
1219	33001	-42.5996665955
1219	33016	-42.5996665955
1219	33029	-42.5996665955
1220	33046	-42.8189277649
1221	33062	-42.8189277649
1221	33079	-42.8189277649
1223	33111	-42.8189277649
1223	33127	-42.8189277649
1223	33142	-42.8189277649
1223	33155	-42.8189277649
1225	33188	-42.8189277649
1226	33203	-43.0381889343
1226	33221	-43.0381889343
1228	33252	-43.0381889343
1228	33266	-43.0381889343
1229	33283	-43.262676239
1229	33301	-43.262676239
1231	33332	-43.262676239
1231	33346	-43.262676239
1231	33361	-43.262676239
1231	33374	-43.262676239
1234	33404	-43.262676239
1234	33418	-43.262676239
1235	33447	-43.262676239
1236	33461	-43.262676239
1236	33479	-43.262676239
1238	33492	-43.262676239
1239	33505	-43.262676239
1239	33516	-43.262676239
1239	33527	-43.262676239
1241	33539	-43.262676239
1241	33553	-43.262676239
1242	33565	-43.262676239
1242	33565	-43.262676239
1242	33576	-43.262676239
1242	33587	-43.262676239
1243	33596	-43.262676239
1243	33607	-43.262676239
1244	33617	-43.262676239
1244	33626	-43.262676239
1244	33626	-43.262676239
1244	33636	-43.262676239
1246	33645	-43.262676239
1246	33653	-43.262676239
1246	33661	-43.262676239
1247	33670	-43.262676239
1247	33670	-43.262676239
1247	33677	-43.262676239
1247	33684	-43.262676239
1247	33690	-43.262676239
1248	33696	-43.262676239
1248	33696	-43.262676239
1248	33702	-43.262676239
1248	33707	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
1248	33710	-43.262676239
